X,Y,site,date,code,pollutant,mean,capture_rate,source,site.type,name,duplicate
258007.03851344,666650.957545896,Glasgow Great Western Road,2017,GGWR,no2,31.2908799792172,98.8585777879237,importAURN,Urban Traffic,Non-London,N
260014.082466554,665348.954175672,Glasgow High Street,2017,GHSR,no2,34.8274576831846,97.2035155804132,importAURN,Urban Traffic,Non-London,N
258713.915805344,665194.508285164,Glasgow Kerbside,2017,GLA4,no2,58.5018825530198,99.0297911197352,importAURN,Urban Traffic,Non-London,N
229331.50031044,675714.736853935,Greenock A8 Roadside,2017,GKA8,no2,27.8383820598373,82.7873530418902,importAURN,Urban Traffic,Non-London,N
321727.008447825,198588.004504885,Hafod-yr-ynys Roadside,2017,CAE6,no2,70.1243887481233,98.8357493436822,importAURN,Urban Traffic,Non-London,N
551858.958813637,176381.109719531,London Bexley,2017,BEX,no2,24.5261393554969,95.1032987101929,importAURN,Suburban Background,LAEIBox,N
530118.956871421,182039.307985067,London Bloomsbury,2017,CLL2,no2,37.6989597001274,98.5846364570255,importAURN,Urban Background,LAEIBox,N
399859.652196792,289392.883404496,Oldbury Birmingham Road,2017,BOLD,no2,36.1494916762178,95.6055244835065,importAURN,Urban Traffic,Non-London,N
377924.614590625,398729.036240025,Salford Eccles,2017,ECCL,no2,26.1810492873263,96.0963360346992,importAURN,Urban Background,Non-London,N
393887.841277905,409191.70183498,Shaw Crompton Way,2017,CW,no2,32.4375862283537,98.8699920100445,importAURN,Urban Traffic,Non-London,N
441623.384615942,513674.437557846,Stockton-on-Tees Eaglescliffe,2017,EAGL,no2,11.9412486999192,98.8585777879237,importAURN,Urban Traffic,Non-London,N
394395.803513858,807391.977156101,Aberdeen,2017,ABD,o3,47.3884788618643,98.0824106837119,importAURN,Urban Background,Non-London,N
329898.903219415,290053.081826184,Aston Hill,2017,AH,o3,64.2386540531601,96.6213902522543,importAURN,Rural Background,Non-London,N
322165.87213909,656128.109778328,Auchencorth Moss,2017,ACTH,o3,57.6504854612292,99.3608035612373,importAURN,Rural Background,Non-London,N
432524.221267489,407478.445183006,Barnsley Gawber,2017,BAR3,o3,43.7766854858393,99.1439333409428,importAURN,Urban Background,Non-London,N
146337.906182848,529816.58720841,Belfast Centre,2017,BEL2,o3,44.9802189755985,99.1667617851843,importAURN,Urban Background,Non-London,N
408585.627216912,286469.580209782,Birmingham A4540 Roadside,2017,BIRR,o3,34.9564215033511,98.7786782330784,importAURN,Urban Traffic,Non-London,N
411653.978165749,282146.003351801,Birmingham Acocks Green,2017,AGRN,o3,44.6970402663605,99.4178746718411,importAURN,Urban Background,Non-London,N
333768.44090114,434758.919312517,Blackpool Marton,2017,BLC2,o3,55.6292914034885,98.8129208994407,importAURN,Urban Background,Non-London,N
412321.910744354,93343.153097474,Bournemouth,2017,BORN,o3,51.6488801564477,99.2238328957881,importAURN,Urban Background,Non-London,N
530523.941166296,106224.603876696,Brighton Preston Park,2017,BRT3,o3,46.0213668193292,94.954913822623,importAURN,Urban Background,Non-London,N
359492.09527849,173925.032602481,Bristol St Paul's,2017,BRS8,o3,44.7614486616665,97.3975573564662,importAURN,Urban Background,Non-London,N
324629.044884291,663890.619663353,Bush Estate,2017,BUSH,o3,57.5055309812109,98.413423125214,importAURN,Rural Background,Non-London,N
616186.922894669,157319.120607614,Canterbury,2017,CANT,o3,48.8505012272832,99.2352471179089,importAURN,Urban Background,Non-London,N
318416.218369747,176525.753656607,Cardiff Centre,2017,CARD,o3,43.2522877109421,97.5345280219153,importAURN,Urban Background,Non-London,N
439389.90751249,139078.437807631,Chilbolton Observatory,2017,CHBO,o3,51.4570539239766,97.5915991325191,importAURN,Rural Background,Non-London,N
430010.742216842,279375.498328874,Coventry Allesley,2017,COAL,o3,43.5064182682337,99.0640337860975,importAURN,Urban Background,Non-London,N
330435.610622673,195481.483723537,Cwmbran,2017,CWMB,o3,51.5362837130024,99.1096906745805,importAURN,Urban Background,Non-London,N
59252.771672826,580589.966035385,Derry Rosemount,2017,DERR,o3,54.7641939332033,99.4521173382034,importAURN,Urban Background,Non-London,N
326264.299593795,673136.491275119,Edinburgh St Leonards,2017,ED3,o3,45.8727580550029,97.5345280219153,importAURN,Urban Background,Non-London,N
323550.969021881,603021.742769143,Eskdalemuir,2017,ESK,o3,57.3806932639687,99.280904006392,importAURN,Rural Background,Non-London,N
291929.039283704,92838.2030251636,Exeter Roadside,2017,EX,o3,34.7457342319202,91.542061408515,importAURN,Urban Traffic,Non-London,N
210849.727468679,774418.72171393,Fort William,2017,FW,o3,55.6832732822227,99.0069626754937,importAURN,Suburban Background,Non-London,N
530118.956871421,182039.307985067,London Bloomsbury,2017,CLL2,o3,29.3840594703365,98.6987786782331,importAURN,Urban Background,LAEIBox,N
394395.803513858,807391.977156101,Aberdeen,2017,ABD,pm10,11.4121624822359,96.3816915877183,importAURN,Urban Background,Non-London,N
97683.899688333,505347.207646574,Armagh Roadside,2017,ARM6,pm10,14.4592055634135,96.8382604725488,importAURN,Urban Traffic,Non-London,N
322165.87213909,656128.109778328,Auchencorth Moss,2017,ACTH,pm10,6.4182640357059,97.1806871361717,importAURN,Rural Background,Non-London,N
257048.110432718,132591.357557995,Barnstaple A39,2017,BPLE,pm10,16.7944729344729,40.0639196438763,importAURN,Urban Traffic,Non-London,N
146337.906182848,529816.58720841,Belfast Centre,2017,BEL2,pm10,12.2447228637413,79.0777308526424,importAURN,Urban Background,Non-London,N
143190.777785064,526975.066439066,Belfast Stockman's Lane,2017,BEL1,pm10,20.5521561653515,96.9181600273941,importAURN,Urban Traffic,Non-London,N
408585.627216912,286469.580209782,Birmingham A4540 Roadside,2017,BIRR,pm10,15.1321374629812,92.5008560666591,importAURN,Urban Traffic,Non-London,N
411594.858878938,290439.257994588,Birmingham Tyburn,2017,BIR1,pm10,17.4496664749856,39.6986645360119,importAURN,Urban Background,Non-London,N
359492.09527849,173925.032602481,Bristol St Paul's,2017,BRS8,pm10,14.7306430367621,95.3201689304874,importAURN,Urban Background,Non-London,N
359522.995960478,173383.025454188,Bristol Temple Way,2017,BR11,pm10,21.6629075882795,15.1923296427348,importAURN,Urban Traffic,Non-London,N
380637.356729391,406974.421559807,Bury Whitefield Roadside,2017,BURW,pm10,14.8494393347612,90.5946809724917,importAURN,Urban Traffic,Non-London,N
526632.534155509,184390.331249495,Camden Kerbside,2017,CA1,pm10,20.1651635155851,89.3505307613286,importAURN,Urban Traffic,LAEIBox,N
318416.218369747,176525.753656607,Cardiff Centre,2017,CARD,pm10,15.9054189037333,91.4165049651866,importAURN,Urban Background,Non-London,N
339469.185415822,555975.96565519,Carlisle Roadside,2017,CARL,pm10,14.5925823846615,95.2516835977628,importAURN,Urban Traffic,Non-London,N
577436.74733235,166992.840171333,Chatham Roadside,2017,CHAT,pm10,21.6452919742796,95.8566373701632,importAURN,Urban Traffic,Non-London,N
353125.49508423,193472.639928591,Chepstow A48,2017,CHP,pm10,15.3102493176694,96.1876498116653,importAURN,Urban Traffic,Non-London,N
436470.371655833,372039.476751194,Chesterfield Loundsley Green,2017,CHLG,pm10,12.0043968123111,83.0727085949093,importAURN,Urban Background,Non-London,N
436347.517849102,370657.985056346,Chesterfield Roadside,2017,CHS7,pm10,14.2876565083865,96.6328044743751,importAURN,Urban Traffic,Non-London,N
439389.90751249,139078.437807631,Chilbolton Observatory,2017,CHBO,pm10,13.3325893900444,97.6829129094852,importAURN,Rural Background,Non-London,N
nan,nan,Coventry Binley Road,2017,COBR,pm10,15.3129408109368,73.473347791348,importAURN,,Non-London,N
59252.771672826,580589.966035385,Derry Rosemount,2017,DERR,pm10,11.1116761845387,91.542061408515,importAURN,Urban Background,Non-London,N
520434.384868606,181428.878064815,Ealing Horn Lane,2017,EA8,pm10,26.5840621266428,95.5370391507819,importAURN,Urban Traffic,LAEIBox,N
326264.299593795,673136.491275119,Edinburgh St Leonards,2017,ED3,pm10,10.0567047747142,84.864741467869,importAURN,Urban Background,Non-London,N
260014.082466554,665348.954175672,Glasgow High Street,2017,GHSR,pm10,13.0069895038168,95.6968382604725,importAURN,Urban Traffic,Non-London,N
229331.50031044,675714.736853935,Greenock A8 Roadside,2017,GKA8,pm10,10.0723250972318,99.7831297797055,importAURN,Urban Traffic,Non-London,N
530118.956871421,182039.307985067,London Bloomsbury,2017,CLL2,pm10,17.1812291716687,95.0804702659514,importAURN,Urban Background,LAEIBox,N
377924.614590625,398729.036240025,Salford Eccles,2017,ECCL,pm10,16.3480209823557,95.7424951489556,importAURN,Urban Background,Non-London,N
441623.384615942,513674.437557846,Stockton-on-Tees Eaglescliffe,2017,EAGL,pm10,14.1034528279747,97.2720009131378,importAURN,Urban Traffic,Non-London,N
146337.906182848,529816.58720841,Belfast Centre,2017,BEL2,co,0.0947745798760134,95.7424951489556,importAURN,Urban Background,Non-London,N
318416.218369747,176525.753656607,Cardiff Centre,2017,CARD,co,0.116029051025109,99.0982764524598,importAURN,Urban Background,Non-London,N
326264.299593795,673136.491275119,Edinburgh St Leonards,2017,ED3,co,0.164012136450993,89.0880036525511,importAURN,Urban Background,Non-London,N
394395.803513858,807391.977156101,Aberdeen,2017,ABD,pm25,5.78143078204976,95.8908800365255,importAURN,Urban Background,Non-London,N
322165.87213909,656128.109778328,Auchencorth Moss,2017,ACTH,pm25,4.52565006075334,93.9390480538751,importAURN,Rural Background,Non-London,N
257048.110432718,132591.357557995,Barnstaple A39,2017,BPLE,pm25,9.15308835027365,43.7963702773656,importAURN,Urban Traffic,Non-London,N
146337.906182848,529816.58720841,Belfast Centre,2017,BEL2,pm25,8.71062824752008,96.6556329186166,importAURN,Urban Background,Non-London,N
408585.627216912,286469.580209782,Birmingham A4540 Roadside,2017,BIRR,pm25,10.5251212801134,96.6556329186166,importAURN,Urban Traffic,Non-London,N
411653.978165749,282146.003351801,Birmingham Acocks Green,2017,AGRN,pm25,10.7405978538579,89.3505307613286,importAURN,Urban Background,Non-London,N
411594.858878938,290439.257994588,Birmingham Tyburn,2017,BIR1,pm25,12.0111426947129,40.1552334208424,importAURN,Urban Background,Non-London,N
333768.44090114,434758.919312517,Blackpool Marton,2017,BLC2,pm25,7.34121226304704,97.5459422440361,importAURN,Urban Background,Non-London,N
412321.910744354,93343.153097474,Bournemouth,2017,BORN,pm25,12.8168224299065,12.2132176692158,importAURN,Urban Background,Non-London,N
359492.09527849,173925.032602481,Bristol St Paul's,2017,BRS8,pm25,9.65290660534049,89.3391165392079,importAURN,Urban Background,Non-London,N
526632.534155509,184390.331249495,Camden Kerbside,2017,CA1,pm25,15.9301175088132,97.1350302476886,importAURN,Urban Traffic,LAEIBox,N
318416.218369747,176525.753656607,Cardiff Centre,2017,CARD,pm25,9.08364394310937,93.0943956169387,importAURN,Urban Background,Non-London,N
339469.185415822,555975.96565519,Carlisle Roadside,2017,CARL,pm25,8.58409728718429,97.6144275767606,importAURN,Urban Traffic,Non-London,N
577436.74733235,166992.840171333,Chatham Roadside,2017,CHAT,pm25,14.1207784574787,95.1603698207967,importAURN,Urban Traffic,Non-London,N
353125.49508423,193472.639928591,Chepstow A48,2017,CHP,pm25,9.69545891398366,95.0119849332268,importAURN,Urban Traffic,Non-London,N
436470.371655833,372039.476751194,Chesterfield Loundsley Green,2017,CHLG,pm25,8.71187257552604,97.1007875813263,importAURN,Urban Background,Non-London,N
436347.517849102,370657.985056346,Chesterfield Roadside,2017,CHS7,pm25,8.77404115996258,97.6144275767606,importAURN,Urban Traffic,Non-London,N
439389.90751249,139078.437807631,Chilbolton Observatory,2017,CHBO,pm25,7.37982251284447,97.7513982422098,importAURN,Rural Background,Non-London,N
415559.031620289,92894.0132223396,Christchurch Barrack Road,2017,CHBR,pm25,13.971612212105,21.3103526994635,importAURN,Urban Traffic,Non-London,N
430010.742216842,279375.498328874,Coventry Allesley,2017,COAL,pm25,11.3808266634811,95.5484533729026,importAURN,Urban Background,Non-London,N
59252.771672826,580589.966035385,Derry Rosemount,2017,DERR,pm25,8.01932903533906,95.6055244835065,importAURN,Urban Background,Non-London,N
560155.209750213,103150.425701147,Eastbourne,2017,EB,pm25,11.3436173995496,96.301792032873,importAURN,Urban Background,Non-London,N
326264.299593795,673136.491275119,Edinburgh St Leonards,2017,ED3,pm25,6.63660436137072,95.2630978198836,importAURN,Urban Background,Non-London,N
260014.082466554,665348.954175672,Glasgow High Street,2017,GHSR,pm25,7.03171889616464,97.6144275767606,importAURN,Urban Traffic,Non-London,N
229331.50031044,675714.736853935,Greenock A8 Roadside,2017,GKA8,pm25,5.25613323404743,99.6347448921356,importAURN,Urban Traffic,Non-London,N
551858.958813637,176381.109719531,London Bexley,2017,BEX,pm25,10.7902462695621,94.087432941445,importAURN,Suburban Background,LAEIBox,N
530118.956871421,182039.307985067,London Bloomsbury,2017,CLL2,pm25,10.9583549872743,94.1787467184111,importAURN,Urban Background,LAEIBox,N
377924.614590625,398729.036240025,Salford Eccles,2017,ECCL,pm25,10.7097888675624,95.148955598676,importAURN,Urban Background,Non-London,N
441623.384615942,513674.437557846,Stockton-on-Tees Eaglescliffe,2017,EAGL,pm25,8.49010823529412,97.020888026481,importAURN,Urban Traffic,Non-London,N
97683.899688333,505347.207646574,Armagh Roadside,2017,ARM6,pm10d,1,,importAURN,Urban Traffic,Non-London,N
146337.906182848,529816.58720841,Belfast Centre,2017,BEL2,pm10d,1,,importAURN,Urban Background,Non-London,N
143190.777785064,526975.066439066,Belfast Stockman's Lane,2017,BEL1,pm10d,2,,importAURN,Urban Traffic,Non-London,N
408585.627216912,286469.580209782,Birmingham A4540 Roadside,2017,BIRR,pm10d,5,,importAURN,Urban Traffic,Non-London,N
411594.858878938,290439.257994588,Birmingham Tyburn,2017,BIR1,pm10d,4,,importAURN,Urban Background,Non-London,N
359492.09527849,173925.032602481,Bristol St Paul's,2017,BRS8,pm10d,2,,importAURN,Urban Background,Non-London,N
380637.356729391,406974.421559807,Bury Whitefield Roadside,2017,BURW,pm10d,2,,importAURN,Urban Traffic,Non-London,N
526632.534155509,184390.331249495,Camden Kerbside,2017,CA1,pm10d,8,,importAURN,Urban Traffic,LAEIBox,N
318416.218369747,176525.753656607,Cardiff Centre,2017,CARD,pm10d,2,,importAURN,Urban Background,Non-London,N
339469.185415822,555975.96565519,Carlisle Roadside,2017,CARL,pm10d,2,,importAURN,Urban Traffic,Non-London,N
577436.74733235,166992.840171333,Chatham Roadside,2017,CHAT,pm10d,7,,importAURN,Urban Traffic,Non-London,N
353125.49508423,193472.639928591,Chepstow A48,2017,CHP,pm10d,2,,importAURN,Urban Traffic,Non-London,N
436470.371655833,372039.476751194,Chesterfield Loundsley Green,2017,CHLG,pm10d,3,,importAURN,Urban Background,Non-London,N
436347.517849102,370657.985056346,Chesterfield Roadside,2017,CHS7,pm10d,3,,importAURN,Urban Traffic,Non-London,N
59252.771672826,580589.966035385,Derry Rosemount,2017,DERR,pm10d,1,,importAURN,Urban Background,Non-London,N
520434.384868606,181428.878064815,Ealing Horn Lane,2017,EA8,pm10d,16,,importAURN,Urban Traffic,LAEIBox,N
530118.956871421,182039.307985067,London Bloomsbury,2017,CLL2,pm10d,5,,importAURN,Urban Background,LAEIBox,N
377924.614590625,398729.036240025,Salford Eccles,2017,ECCL,pm10d,5,,importAURN,Urban Background,Non-London,N
