date,code,nox,no2
2016-09-27T16:00:00Z,KC1,37.09316499683656,31.238531869281044
2016-09-27T17:00:00Z,KC1,38.11501244685907,32.71018562091503
2016-09-27T18:00:00Z,KC1,31.217522055640185,28.1152
2016-09-27T19:00:00Z,KC1,28.816175918854263,26.86510624836601
2016-09-27T20:00:00Z,KC1,29.42927066562913,27.327321254901957
2016-09-27T21:00:00Z,KC1,23.75802490864607,22.406691869281044
2016-09-27T22:00:00Z,KC1,30.09348698568044,27.54124125490196
2016-09-27T23:00:00Z,KC1,28.71398857195018,26.111133124183002
2016-09-28T00:00:00Z,KC1,14.169654664870366,13.835400836601305
2016-09-28T01:00:00Z,KC1,14.850893400016453,14.45042583006536
2016-09-28T02:00:00Z,KC1,8.992279134460894,8.691453751633988
2016-09-28T03:00:00Z,KC1,9.19665226373306,8.845691869281044
2016-09-28T04:00:00Z,KC1,13.948248836521659,13.497493124183006
2016-09-28T05:00:00Z,KC1,31.11533542775008,28.463294379084964
2016-09-28T06:00:00Z,KC1,50.58157018298662,39.77288125490196
2016-09-28T07:00:00Z,KC1,71.22294614187508,42.89955874509804
2016-09-28T08:00:00Z,KC1,57.632336125091115,35.41330750326798
2016-09-28T09:00:00Z,KC1,36.17348464042332,24.914040000000004
2016-09-28T10:00:00Z,KC1,37.39970750326797,25.93970750326797
2016-09-28T11:00:00Z,KC1,31.72845006831278,23.57178687581699
2016-09-28T12:00:00Z,KC1,34.79399883666104,26.53706562091503
2016-09-28T13:00:00Z,KC1,35.40709700555814,25.04821437908496
2016-09-28T14:00:00Z,KC1,29.73584389829849,21.12842499346405
2016-09-28T15:00:00Z,KC1,26.26154439077977,22.30832062745098
2016-09-28T16:00:00Z,KC1,31.217526236810595,27.364572496732023
2016-09-28T17:00:00Z,KC1,27.283396867494698,25.38198750326797
2016-09-28T18:00:00Z,KC1,26.465925229835523,25.164252496732022
2016-09-28T19:00:00Z,KC1,20.64137579234624,19.540733124183006
2016-09-28T20:00:00Z,KC1,14.919012623240052,14.06858562091503
2016-09-28T21:00:00Z,KC1,11.546910682552483,11.196424993464051
2016-09-28T22:00:00Z,KC1,9.963030397685142,9.462614379084966
2016-09-28T23:00:00Z,KC1,7.561679467205765,6.961468130718954
2016-09-29T00:00:00Z,KC1,6.676082481092492,6.208773333333333
2016-09-29T01:00:00Z,KC1,4.291780353040738,4.091224993464053
2016-09-29T02:00:00Z,KC1,5.0070706825524836,4.656584993464052
2016-09-29T03:00:00Z,KC1,5.7223550797985085,5.321734379084967
2016-09-29T04:00:00Z,KC1,8.583536018600176,8.08312
2016-09-29T05:00:00Z,KC1,13.232954578855557,11.981906875816993
2016-09-29T06:00:00Z,KC1,27.84541139310479,23.041760627450977
2016-09-29T07:00:00Z,KC1,31.728447025714626,25.072572496732022
2016-09-29T08:00:00Z,KC1,26.82357156639203,21.018598745098036
2016-09-29T09:00:00Z,KC1,33.363407132205566,27.90892
2016-09-29T10:00:00Z,KC1,38.319374723664026,30.46258750326797
2016-09-29T11:00:00Z,KC1,32.801382912717614,24.44465437908497
2016-09-29T12:00:00Z,KC1,18.648754608711418,13.394348130718955
2016-09-29T13:00:00Z,KC1,15.634304643795826,12.081226875816991
